,open-1,open-2,open-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190305,4.43,4.25,4.25,2.0455,4.0189,-0.7042,3098024.69,1868089.42,1228349.22,0.272504791,0.160407048,0.183553929,0.552768500940626,0.5363870363233567,0.6310755478668659,-0.4454
20190306,4.46,4.43,4.25,-0.4454,2.0455,4.0189,1239853.43,3098024.69,1868089.42,0.3185836425,0.272504791,0.160407048,0.5639585495803963,0.552768500940626,0.5363870363233567,0.2237
20190307,4.46,4.46,4.43,0.2237,-0.4454,2.0455,1374276.6,1239853.43,3098024.69,0.2765763045,0.3185836425,0.272504791,0.5593030165996052,0.5639585495803963,0.552768500940626,-2.6786
20190308,4.46,4.46,4.46,-2.6786,0.2237,-0.4454,2037646.7,1374276.6,1239853.43,0.2255523445,0.2765763045,0.3185836425,0.5574902913169711,0.5593030165996052,0.5639585495803963,-4.3578
20190311,4.29,4.46,4.46,-4.3578,-2.6786,0.2237,1840854.0,2037646.7,1374276.6,0.1494157795,0.17198924250000003,0.1901680095,0.5015038374475843,0.5639738070347946,0.587547160827252,0.0
20190312,4.16,4.29,4.46,0.0,-4.3578,-2.6786,1430662.44,1840854.0,2037646.7,0.12244762050000002,0.1494157795,0.17198924250000003,0.5703861575300033,0.5015038374475843,0.5639738070347946,0.2398
20190313,4.19,4.16,4.29,0.2398,0.0,-4.3578,1593489.13,1430662.44,1840854.0,0.0910847655,0.12244762050000002,0.1494157795,0.6241818602872184,0.5703861575300033,0.5015038374475843,-0.4785
20190314,4.18,4.19,4.16,-0.4785,0.2398,0.0,1441890.0,1593489.13,1430662.44,0.1492058395,0.0910847655,0.12244762050000002,0.6861450323192296,0.6241818602872184,0.5703861575300033,-0.7212
20190315,4.17,4.18,4.19,-0.7212,-0.4785,0.2398,1082330.94,1441890.0,1593489.13,0.10811480624999999,0.1492058395,0.0910847655,0.7259898599403225,0.6861450323192296,0.6241818602872184,0.0
20190318,4.13,4.17,4.18,0.0,-0.7212,-0.4785,920688.62,1082330.94,1441890.0,0.078858045,0.08542954875,0.09012347999999999,0.6880161780762499,0.7799954876208064,0.7328884861504974,2.1792
20190319,4.15,4.13,4.17,2.1792,0.0,-0.7212,1407665.3,920688.62,1082330.94,0.07040896875,0.078858045,0.08542954875,0.6788482921966668,0.6880161780762499,0.7799954876208064,-0.9479
20190320,4.21,4.15,4.13,-0.9479,2.1792,0.0,1125919.62,1407665.3,920688.62,0.060082319999999995,0.07040896875,0.078858045,0.6560917085767856,0.6788482921966668,0.6880161780762499,0.0
20190321,4.16,4.21,4.15,0.0,-0.9479,2.1792,880988.39,1125919.62,1407665.3,0.047878098749999994,0.060082319999999995,0.07040896875,0.5578914338571429,0.6560917085767856,0.6788482921966668,-0.9569
20190322,4.17,4.16,4.21,-0.9569,0.0,-0.9479,1211584.17,880988.39,1125919.62,0.17950210499999997,0.047878098749999994,0.060082319999999995,0.5300045905023809,0.5578914338571429,0.6560917085767856,-0.7246
20190325,4.14,4.17,4.16,-0.7246,-0.9569,0.0,1243104.31,1211584.17,880988.39,0.132592278,0.13987756799999998,0.16208568075,0.5179634307559066,0.5037582300923077,0.4855433807538461,-2.1898
20190326,4.08,4.14,4.17,-2.1898,-0.7246,-0.9569,1229409.81,1243104.31,1211584.17,0.12239287199999999,0.132592278,0.13987756799999998,0.5162653718071428,0.5179634307559066,0.5037582300923077,-0.4975
20190327,4.04,4.08,4.14,-0.4975,-2.1898,-0.7246,831708.53,1229409.81,1243104.31,0.10927935,0.12239287199999999,0.132592278,0.5554427233710165,0.5162653718071428,0.5179634307559066,0.5
20190328,4.01,4.04,4.08,0.5,-0.4975,-2.1898,827441.18,831708.53,1229409.81,0.09325171199999999,0.10927935,0.12239287199999999,0.5895939446975275,0.5554427233710165,0.5162653718071428,-0.4975
20190329,4.01,4.01,4.04,-0.4975,0.5,-0.4975,626640.92,827441.18,831708.53,0.133268383,0.09325171199999999,0.10927935,0.6367463112018544,0.5895939446975275,0.5554427233710165,2.5
20190401,4.0,4.01,4.01,2.5,-0.4975,0.5,2045890.0,626640.92,827441.18,0.09820238950000001,0.12928441499999999,0.11082292874999998,0.7339530385442308,0.7318998741502061,0.6893609033241759,1.4634
20190402,4.1,4.0,4.01,1.4634,2.5,-0.4975,1977541.44,2045890.0,626640.92,0.10239145800000002,0.09820238950000001,0.12928441499999999,0.71596072015625,0.7339530385442308,0.7318998741502061,-0.2404
20190403,4.17,4.1,4.0,-0.2404,1.4634,2.5,1861544.5,1977541.44,2045890.0,0.16062175185000002,0.10239145800000002,0.09820238950000001,0.7025902439058441,0.71596072015625,0.7339530385442308,0.4819
20190404,4.11,4.17,4.1,0.4819,-0.2404,1.4634,1583220.49,1861544.5,1977541.44,0.28234199215,0.16062175185000002,0.10239145800000002,0.6846497835525411,0.7025902439058441,0.71596072015625,1.4388
20190408,4.17,4.11,4.17,1.4388,0.4819,-0.2404,2574770.59,1583220.49,1861544.5,0.30104388935000004,0.34173962725000007,0.37360330635,0.5932458961848651,0.6947343108097404,0.6471099573038649,0.7092
20190409,4.25,4.17,4.11,0.7092,1.4388,0.4819,2834267.57,2574770.59,1583220.49,0.2638973619,0.30104388935000004,0.34173962725000007,0.6094110879604895,0.5932458961848651,0.6947343108097404,-0.4695
20190410,4.24,4.25,4.17,-0.4695,0.7092,1.4388,1653238.59,2834267.57,2574770.59,0.24963162915,0.2638973619,0.30104388935000004,0.626139584958042,0.6094110879604895,0.5932458961848651,-1.6509
20190411,4.23,4.24,4.25,-1.6509,-0.4695,0.7092,2070182.01,1653238.59,2834267.57,0.2063240315,0.24963162915,0.2638973619,0.6206287532310939,0.626139584958042,0.6094110879604895,-0.9592
20190412,4.17,4.23,4.24,-0.9592,-1.6509,-0.4695,1328546.62,2070182.01,1653238.59,0.18440742434999996,0.2063240315,0.24963162915,0.6430795067332168,0.6206287532310939,0.626139584958042,0.2421
20190415,4.12,4.17,4.23,0.2421,-0.9592,-1.6509,793977.88,1328546.62,2070182.01,0.04906690425,0.07791283939999999,0.12811505684999996,0.4535477752035714,0.5112718750902597,0.5881905082453629,0.7246
20190416,4.18,4.12,4.17,0.7246,0.2421,-0.9592,1872459.7,793977.88,1328546.62,0.043695380400000004,0.04906690425,0.07791283939999999,0.4554974221380952,0.4535477752035714,0.5112718750902597,4.0767
20190417,4.15,4.18,4.12,4.0767,0.7246,0.2421,3022583.49,1872459.7,793977.88,0.17182076685,0.043695380400000004,0.04906690425,0.43554538016928573,0.4554974221380952,0.4535477752035714,0.9217
20190418,4.32,4.15,4.18,0.9217,4.0767,0.7246,2062399.16,3022583.49,1872459.7,0.26551489935,0.17182076685,0.043695380400000004,0.46545678431023807,0.43554538016928573,0.4554974221380952,-1.5982
20190419,4.38,4.32,4.15,-1.5982,0.9217,4.0767,1273696.32,2062399.16,3022583.49,0.3296547753107143,0.26551489935,0.17182076685,0.45470018215595237,0.46545678431023807,0.43554538016928573,0.232
20190422,4.33,4.38,4.32,0.232,-1.5982,0.9217,893601.63,1273696.32,2062399.16,0.3419049054642857,0.37319924373214286,0.3958678826785714,0.4990909877716666,0.5589686463366667,0.4804109800814285,-2.3148
20190423,4.32,4.33,4.38,-2.3148,0.232,-1.5982,1204769.38,893601.63,1273696.32,0.37427944837500005,0.3419049054642857,0.37319924373214286,0.58994855329,0.4990909877716666,0.5589686463366667,0.4739
20190424,4.22,4.32,4.33,0.4739,-2.3148,0.232,1189076.81,1204769.38,893601.63,0.4353289967142857,0.37427944837500005,0.3419049054642857,0.5612537149916665,0.58994855329,0.4990909877716666,-0.2358
20190425,4.26,4.22,4.32,-0.2358,0.4739,-2.3148,875433.26,1189076.81,1204769.38,0.3823220712321428,0.4353289967142857,0.37427944837500005,0.5542128390100001,0.5612537149916665,0.58994855329,-0.9456
20190426,4.23,4.26,4.22,-0.9456,-0.2358,0.4739,863789.78,875433.26,1189076.81,0.31786652892857137,0.3823220712321428,0.4353289967142857,0.540902127945,0.5542128390100001,0.5612537149916665,-2.3866
20190429,4.17,4.23,4.26,-2.3866,-0.9456,-0.2358,1493154.55,863789.78,875433.26,0.2389319567142857,0.28836790210714286,0.3485027198035714,0.5943665870014285,0.5945306790192857,0.5629006936402381,1.956
20190430,4.11,4.17,4.23,1.956,-2.3866,-0.9456,1530623.75,1493154.55,863789.78,0.19707469425,0.2389319567142857,0.28836790210714286,0.5754436766325,0.5943665870014285,0.5945306790192857,0.0
20190506,4.17,4.11,4.17,0.0,1.956,-2.3866,989777.98,1530623.75,1493154.55,0.07631592899999999,0.10115657999999997,0.12237113699999999,0.49545364545892856,0.5436376433592858,0.6281817346960714,-3.1175
20190507,4.1,4.17,4.11,-3.1175,0.0,1.956,1718803.99,989777.98,1530623.75,0.047849183999999996,0.07631592899999999,0.10115657999999997,0.45833772735000006,0.49545364545892856,0.5436376433592858,0.0
20190508,4.06,4.1,4.17,0.0,-3.1175,0.0,1000308.6,1718803.99,989777.98,0.0517801485,0.047849183999999996,0.07631592899999999,0.4779161818125,0.45833772735000006,0.49545364545892856,-1.4851
20190509,4.01,4.06,4.1,-1.4851,0.0,-3.1175,1051721.92,1000308.6,1718803.99,0.040428992699999985,0.0517801485,0.047849183999999996,0.5484812656964286,0.4779161818125,0.45833772735000006,-1.5075
20190510,3.97,4.01,4.06,-1.5075,-1.4851,0.0,801443.65,1051721.92,1000308.6,0.0743174433,0.040428992699999985,0.0517801485,0.5811333107357142,0.5484812656964286,0.4779161818125,1.0204
20190513,3.94,3.97,4.01,1.0204,-1.5075,-1.4851,1094583.44,801443.65,1051721.92,0.0530149365,0.0565938612,0.0589596213,0.7039086266011363,0.6557829252,0.620237961036526,-1.2626
20190514,3.93,3.94,3.97,-1.2626,1.0204,-1.5075,681681.25,1094583.44,801443.65,0.0482228472,0.0530149365,0.0565938612,0.7007767724006493,0.7039086266011363,0.6557829252,-0.7673
20190515,3.89,3.93,3.94,-0.7673,-1.2626,1.0204,873617.62,681681.25,1094583.44,0.1857963933,0.0482228472,0.0530149365,0.7668223271342531,0.7007767724006493,0.7039086266011363,0.5155
20190516,3.9,3.89,3.93,0.5155,-0.7673,-1.2626,946301.11,873617.62,681681.25,0.17714218680000002,0.1857963933,0.0482228472,0.8139967138948052,0.7668223271342531,0.7007767724006493,0.2564
20190517,3.9,3.9,3.89,0.2564,0.5155,-0.7673,662996.84,946301.11,873617.62,0.1644032397,0.17714218680000002,0.1857963933,0.8042304937399974,0.8139967138948052,0.7668223271342531,-1.023
20190520,3.91,3.9,3.9,-1.023,0.2564,0.5155,727368.82,662996.84,946301.11,0.1076841,0.129537693,0.147579552,0.5721260068182582,0.6812563071094163,0.7928307083519569,0.2584
20190521,3.87,3.91,3.9,0.2584,-1.023,0.2564,712979.45,727368.82,662996.84,0.09189043200000001,0.1076841,0.129537693,0.5596615257124111,0.5721260068182582,0.6812563071094163,0.7732
20190522,3.88,3.87,3.91,0.7732,0.2584,-1.023,998502.85,712979.45,727368.82,0.073225188,0.09189043200000001,0.1076841,0.5280075640589206,0.5596615257124111,0.5721260068182582,-0.2558
20190523,3.91,3.88,3.87,-0.2558,0.7732,0.2584,585873.24,998502.85,712979.45,0.051688367999999985,0.073225188,0.09189043200000001,0.55254274434415,0.5280075640589206,0.5596615257124111,-0.7692
20190524,3.9,3.91,3.88,-0.7692,-0.2558,0.7732,687211.56,585873.24,998502.85,0.16923847199999997,0.051688367999999985,0.073225188,0.5634387362680995,0.55254274434415,0.5280075640589206,-0.2584
20190527,3.89,3.9,3.91,-0.2584,-0.7692,-0.2558,917161.59,687211.56,585873.24,0.266079147,0.2774551005,0.283139865,0.5096263697294117,0.46348089561787326,0.5447620422307692,0.7772
20190528,3.86,3.89,3.9,0.7772,-0.2584,-0.7692,1023635.15,917161.59,687211.56,0.2490120045,0.266079147,0.2774551005,0.52318097425,0.5096263697294117,0.46348089561787326,0.7712
20190529,3.89,3.86,3.89,0.7712,0.7772,-0.2584,1317849.1,1023635.15,917161.59,0.226253673,0.2490120045,0.266079147,0.5275707089999999,0.52318097425,0.5096263697294117,-1.2755
20190530,3.89,3.89,3.86,-1.2755,0.7712,0.7772,748742.4,1317849.1,1023635.15,0.1978041525,0.226253673,0.2490120045,0.5711017515807693,0.5275707089999999,0.52318097425,0.2584
20190531,3.87,3.89,3.89,0.2584,-1.2755,0.7712,630168.11,748742.4,1317849.1,0.163663443,0.1978041525,0.226253673,0.6012270947384615,0.5711017515807693,0.5275707089999999,-1.0309
20190603,3.88,3.87,3.89,-1.0309,0.2584,-1.2755,775126.26,630168.11,748742.4,0.027094180499999992,0.07830845699999997,0.12383154449999997,0.7379861040538461,0.7109260521999999,0.6529782463615385,1.3021
20190604,3.85,3.88,3.87,1.3021,-1.0309,0.2584,735929.37,775126.26,630168.11,0.0,0.027094180499999992,0.07830845699999997,0.740512048523077,0.7379861040538461,0.7109260521999999,0.2571
20190605,3.89,3.85,3.88,0.2571,1.3021,-1.0309,559768.0,735929.37,775126.26,0.0,0.0,0.027094180499999992,0.7054962183076922,0.740512048523077,0.7379861040538461,0.5128
20190606,3.91,3.89,3.85,0.5128,0.2571,1.3021,693520.89,559768.0,735929.37,0.028741926,0.0,0.0,0.7022936093826924,0.7054962183076922,0.740512048523077,0.0
20190610,3.92,3.91,3.89,0.0,0.5128,0.2571,650819.23,693520.89,559768.0,0.02414321784,0.026155152660000004,0.02759224896,0.4965002079749999,0.5721090107999999,0.6815705867288461,0.5102
20190611,3.94,3.92,3.91,0.5102,0.0,0.5128,859512.68,650819.23,693520.89,0.0215564445,0.02414321784,0.026155152660000004,0.4798302267499999,0.4965002079749999,0.5721090107999999,0.7614
20190612,3.94,3.94,3.92,0.7614,0.5102,0.0,996021.51,859512.68,650819.23,0.01839483264,0.0215564445,0.02414321784,0.507948808475,0.4798302267499999,0.4965002079749999,0.2519
20190613,3.96,3.94,3.94,0.2519,0.7614,0.5102,546366.93,996021.51,859512.68,0.15732798226,0.01839483264,0.0215564445,0.5123733215999999,0.507948808475,0.4798302267499999,-0.5025
20190614,3.97,3.96,3.94,-0.5025,0.2519,0.7614,629121.64,546366.93,996021.51,0.29289814736,0.15732798226,0.01839483264,0.586713903575,0.5123733215999999,0.507948808475,-0.5051
20190617,3.97,3.97,3.96,-0.5051,-0.5025,0.2519,660446.39,629121.64,546366.93,0.3286576805,0.348216985,0.36588635044000006,0.58516584765,0.6575006126999998,0.5910085668499999,0.5076
